ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro;Lucro Tratado;Marca do produto;Descrição complementar do produto;Descrição do produto;Preço Unitário;Custo;Custo Unitário;Lucro Unitário
9808;US-2015-103317;2015-09-12;2015-09-14;Segunda classe;GR-14425;Gabriel Ribeiro;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AC-10001158;Material de escritório;Acessórios;Cuisinart Liquidificador, Branco;2605,2000000000003;10;0,4;-1130,8000000000004;1130,8000000000004;Cuisinart;Branco;Liquidificador;260,52000000000004;1474,8;147,48;113,08000000000004
9809;US-2015-103317;2015-09-12;2015-09-14;Segunda classe;GR-14425;Gabriel Ribeiro;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-CO-10002806;Material de escritório;Colchetes;Stockwell Prendedores de papel, Metal;386,99999999999994;5;0,4;-258,0;258,0;Stockwell;Metal;Prendedores de papel;77,39999999999999;129,39999999999992;25,879999999999985;51,6
9810;US-2013-102519;2013-09-13;2013-09-18;Classe padrão;CC-12445;Cauã Correia;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MÓV-CA-10003011;Móveis;Cadeiras;Novimex Cadeira de balanço, Ajustável;5356,799999999999;10;0,4;-2679,2;2679,2;Novimex;Ajustável;Cadeira de balanço;535,68;2677,999999999999;267,7999999999999;267,91999999999996
9811;US-2013-102519;2013-09-13;2013-09-18;Classe padrão;CC-12445;Cauã Correia;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MAT-FI-10002195;Material de escritório;Fichários;Acco Pasta argolada, Durável;466,19999999999993;7;0,4;76,99999999999994;76,99999999999994;Acco;Durável;Pasta argolada;66,6;389,59999999999997;55,65714285714285;10,999999999999991
9812;US-2013-102519;2013-09-13;2013-09-18;Classe padrão;CC-12445;Cauã Correia;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MAT-PA-10003735;Material de escritório;Papel;Xerox Papel de pergaminho, Embalagem com 12;348,0;5;0,4;-41,00000000000003;41,00000000000003;Xerox;Embalagem com 12;Papel de pergaminho;69,6;307,4;61,48;8,200000000000006
9813;US-2013-121853;2013-12-17;2013-12-22;Classe padrão;BC-11410;Brenda Cavalcanti;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-TE-10003808;Tecnologia;Telefones;Nokia Headset, Azul;877,3199999999998;3;0,4;-453,4799999999999;453,4799999999999;Nokia;Azul;Headset;292,43999999999994;424,2399999999999;141,4133333333333;151,15999999999997
9814;MX-2012-123624;2012-09-15;2012-09-19;Segunda classe;LG-16525;Lara Gomes;Varejo;Bogotá;Bogotá;Colômbia;Sul;TEC-TE-10004369;Tecnologia;Telefones;Nokia Headset, Tamanhos variados;2025,5999999999997;4;0,0;952,0;952,0;Nokia;Tamanhos variados;Headset;506,3999999999999;1073,5999999999997;268,3999999999999;238,0
9815;MX-2012-123624;2012-09-15;2012-09-19;Segunda classe;LG-16525;Lara Gomes;Varejo;Bogotá;Bogotá;Colômbia;Sul;MAT-AR-10003722;Material de escritório;Arte;Sanford Bloco de desenho, Azul;1212,8;4;0,0;60,0;60,0;Sanford;Azul;Bloco de desenho;303,2;1152,8;288,2;15,0
9816;MX-2013-152905;2013-05-29;2013-06-02;Classe padrão;ÁA-10045;Ágatha Azevedo;Grande Empresa;Coyoacán;Distrito Federal;México;Norte;MAT-FI-10000516;Material de escritório;Fichários;Wilson Jones Divisórias, Transparente;157,6;4;0,0;31,200000000000003;31,200000000000003;Wilson;Transparente;Jones Divisórias;39,4;126,39999999999999;31,599999999999998;7,800000000000001
9817;MX-2013-152905;2013-05-29;2013-06-02;Classe padrão;ÁA-10045;Ágatha Azevedo;Grande Empresa;Coyoacán;Distrito Federal;México;Norte;MAT-AR-10000544;Material de escritório;Armazenamento;Eldon Bandejas, Azul;1918,8000000000002;6;0,0;690,0;690,0;Eldon;Azul;Bandejas;319,8;1228,8000000000002;204,80000000000004;115,0
9818;MX-2013-152905;2013-05-29;2013-06-02;Classe padrão;ÁA-10045;Ágatha Azevedo;Grande Empresa;Coyoacán;Distrito Federal;México;Norte;MAT-AR-10004153;Material de escritório;Armazenamento;Fellowes Carrinho bandeja, Industrial;918,6;1;0,0;376,6;376,6;Fellowes;Industrial;Carrinho bandeja;918,6;542,0;542,0;376,6
9819;MX-2013-152905;2013-05-29;2013-06-02;Classe padrão;ÁA-10045;Ágatha Azevedo;Grande Empresa;Coyoacán;Distrito Federal;México;Norte;MAT-AR-10004926;Material de escritório;Armazenamento;Tenex Pratelheiras, Tamanho real;3281,4;9;0,0;851,4;851,4;Tenex;Tamanho real;Pratelheiras;364,6;2430,0;270,0;94,6
9820;MX-2014-142573;2014-11-19;2014-11-26;Classe padrão;AM-10330;Alice Martins;Varejo;Cárdenas;Matanzas;Cuba;Caribe;TEC-CO-10000153;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Colorida;1918,5552000000002;2;0,002;745,7552;745,7552;Canon;Colorida;Copiadora para uso pessoal;959,2776000000001;1172,8020000000001;586,4010000000001;372,8776
9821;US-2014-136966;2014-10-31;2014-11-05;Classe padrão;PS-19570;Pedro Silva;Varejo;San Pedro Sula;Cortés;Honduras;Central;MÓV-ES-10000191;Móveis;Estantes;Safco Conjunto de pratelheiras, Metal;3139,2000000000003;4;0,4;-2040,8000000000006;2040,8000000000006;Safco;Metal;Conjunto de pratelheiras;784,8000000000001;1098,7999999999997;274,69999999999993;510,20000000000016
9822;MX-2015-138814;2015-08-28;2015-09-01;Classe padrão;BC-11500;Breno Castro;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-CA-10000711;Móveis;Cadeiras;SAFCO Cadeira de balanço, Ajustável;732,8000000000002;1;0,2;192,19999999999993;192,19999999999993;SAFCO;Ajustável;Cadeira de balanço;732,8000000000002;540,8000000000003;540,8000000000003;192,19999999999993
9823;MX-2015-138814;2015-08-28;2015-09-01;Classe padrão;BC-11500;Breno Castro;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-CA-10000085;Móveis;Cadeiras;Novimex Banqueta, Preto;2592,4800000000005;3;0,2;-324,1200000000001;324,1200000000001;Novimex;Preto;Banqueta;864,1600000000002;2268,5600000000004;756,1866666666668;108,04000000000003
9824;MX-2012-153360;2012-07-11;2012-07-15;Classe padrão;JR-15895;Julian Rodrigues;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MAT-ET-10000397;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Ajustável;245,99999999999994;6;0,0;98,39999999999999;98,39999999999999;Novimex;Ajustável;Etiquetas para organização de pastas;40,99999999999999;147,59999999999997;24,599999999999994;16,4
9825;MX-2013-166324;2013-09-04;2013-09-10;Classe padrão;LC-17080;Leonor Cunha;Varejo;Coatzacoalcos;Veracruz;México;Norte;MAT-FI-10002459;Material de escritório;Fichários;Cardinal Divisórias, Reciclado;50,8;1;0,0;20,2;20,2;Cardinal;Reciclado;Divisórias;50,8;30,599999999999998;30,599999999999998;20,2
9826;MX-2014-121090;2014-02-26;2014-03-03;Classe padrão;IB-15130;Igor Barbosa;Varejo;Saltillo;Coahuila;México;Norte;MÓV-CA-10001506;Móveis;Cadeiras;Harbour Creations Banqueta, Vermelho;1921,28;2;0,2;216,07999999999998;216,07999999999998;Harbour;Vermelho;Creations Banqueta;960,64;1705,4;852,7;108,03999999999999
9827;MX-2013-112291;2013-12-25;2013-12-29;Classe padrão;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Trinidad;El Beni;Bolívia;Sul;MAT-EN-10002525;Material de escritório;Envelopes;Ames Com lacre, Conjunto de 50;956,0;4;0,0;37,6;37,6;Ames;Conjunto de 50;Com lacre;239,0;918,4;229,6;9,4
9828;MX-2013-112291;2013-12-25;2013-12-29;Classe padrão;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Trinidad;El Beni;Bolívia;Sul;TEC-CO-10002392;Tecnologia;Copiadoras;Brother Tinta, Vermelho;968,06;1;0,002;95,06;95,06;Brother;Vermelho;Tinta;968,06;873,002;873,002;95,06
9829;MX-2013-112291;2013-12-25;2013-12-29;Classe padrão;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Trinidad;El Beni;Bolívia;Sul;MAT-ET-10001014;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Ajustável;87,19999999999999;2;0,0;30,4;30,4;HON;Ajustável;Etiquetas para organização de pastas;43,599999999999994;56,79999999999999;28,399999999999995;15,2
9830;MX-2013-112291;2013-12-25;2013-12-29;Classe padrão;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Trinidad;El Beni;Bolívia;Sul;MÓV-ES-10003835;Móveis;Estantes;Bush Gaveteiro, Branco;3890,4;4;0,0;738,4000000000001;738,4000000000001;Bush;Branco;Gaveteiro;972,6;3152,0;788,0;184,60000000000002
9831;MX-2013-157973;2013-10-09;2013-10-14;Classe padrão;JC-15490;João Correia;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-PA-10000298;Material de escritório;Papel;Xerox Agenda, Multicolorido;435,59999999999997;3;0,0;78,0;78,0;Xerox;Multicolorido;Agenda;145,2;357,59999999999997;119,19999999999999;26,0
9832;US-2013-109505;2013-09-03;2013-09-09;Classe padrão;KC-16390;Kauan Carvalho;Grande Empresa;Salta;Salta;Argentina;Sul;MAT-MA-10002428;Material de escritório;Materiais;Acme Cortador de papel, Aço;351,84;2;0,4;-0,1599999999999966;0,1599999999999966;Acme;Aço;Cortador de papel;175,92;352,0799999999999;176,03999999999996;0,0799999999999983
9833;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-AR-10002062;Material de escritório;Arte;Boston Apontador, Metal;402,8;2;0,0;8,0;8,0;Boston;Metal;Apontador;201,4;394,8;197,4;4,0
9834;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-EN-10003268;Material de escritório;Envelopes;GlobeWeis Envelope com fecho, Conjunto de 50;264,0;4;0,0;84,0;84,0;GlobeWeis;Conjunto de 50;Envelope com fecho;66,0;180,0;45,0;21,0
9835;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-ET-10000397;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Ajustável;204,99999999999997;5;0,0;82,0;82,0;Novimex;Ajustável;Etiquetas para organização de pastas;40,99999999999999;122,99999999999997;24,599999999999994;16,4
9836;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-EN-10001223;Material de escritório;Envelopes;Cameo Envelope profissional, Conjunto de 50;452,0;4;0,0;148,8;148,8;Cameo;Conjunto de 50;Envelope profissional;113,0;303,2;75,8;37,2
9837;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-ET-10000900;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Durável;460,79999999999995;8;0,0;160,0;160,0;Novimex;Durável;Etiquetas para organização de pastas;57,599999999999994;300,79999999999995;37,599999999999994;20,0
9838;MX-2015-147893;2015-03-10;2015-03-11;Primeira classe;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Jequié;Bahia;Brasil;Sul;MAT-AR-10001443;Material de escritório;Arte;Stanley Canetas, Metal;150,8;2;0,0;58,8;58,8;Stanley;Metal;Canetas;75,4;92,00000000000001;46,00000000000001;29,4
9839;MX-2015-111780;2015-10-25;2015-10-30;Classe padrão;RF-20155;Ryan Fernandes;Pequenas e Medias Empresas;Mejicanos;San Salvador;El Salvador;Central;MAT-AR-10003036;Material de escritório;Arte;Crayola Marcador, Azul;642,4;4;0,0;314,4;314,4;Crayola;Azul;Marcador;160,6;328,0;82,0;78,6
9840;US-2012-137309;2012-05-08;2012-05-12;Classe padrão;CC-12460;Cauã Costa;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-TE-10000621;Tecnologia;Telefones;Cisco Smart Phone, Tamanho real;1677,2399999999998;3;0,4;-1118,1599999999999;1118,1599999999999;Cisco;Tamanho real;Smart Phone;559,0799999999999;559,48;186,49333333333334;372,71999999999997
9841;US-2013-124604;2013-07-05;2013-07-08;Primeira classe;BG-11275;Bianca Gomes;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-CO-10004221;Tecnologia;Copiadoras;Canon Fax e copiadora, Par;2288,4264;3;0,402;-734,9735999999998;734,9735999999998;Canon;Par;Fax e copiadora;762,8087999999999;1553,8548;517,9516;244,99119999999994
9842;US-2012-126270;2012-12-31;2013-01-04;Classe padrão;EB-13975;Evelyn Barbosa;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10001740;Móveis;Estantes;Sauder Biblioteca, Branco;4681,799999999999;3;0,4;-1248,5999999999997;1248,5999999999997;Sauder;Branco;Biblioteca;1560,5999999999997;3433,5999999999995;1144,533333333333;416,1999999999999
9843;US-2012-126270;2012-12-31;2013-01-04;Classe padrão;EB-13975;Evelyn Barbosa;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-TE-10004237;Tecnologia;Telefones;Apple Telefone do escritório, Azul;522,24;2;0,4;-148,16000000000003;148,16000000000003;Apple;Azul;Telefone do escritório;261,12;374,47999999999996;187,23999999999998;74,08000000000001
9844;MX-2015-142825;2015-12-26;2015-12-30;Classe padrão;KC-16240;Kaua Correia;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;MAT-AC-10004744;Material de escritório;Acessórios;Hoover Liquidificador, Preto;1288,0000000000002;2;0,0;334,79999999999995;334,79999999999995;Hoover;Preto;Liquidificador;644,0000000000001;953,2000000000003;476,60000000000014;167,39999999999998
9845;MX-2015-142825;2015-12-26;2015-12-30;Classe padrão;KC-16240;Kaua Correia;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;MÓV-ES-10001740;Móveis;Estantes;Sauder Biblioteca, Branco;18206,999999999996;7;0,0;4369,400000000001;4369,400000000001;Sauder;Branco;Biblioteca;2600,9999999999995;13837,599999999995;1976,7999999999993;624,2
9846;MX-2015-142825;2015-12-26;2015-12-30;Classe padrão;KC-16240;Kaua Correia;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;MAT-EN-10002292;Material de escritório;Envelopes;GlobeWeis Envelope profissional, Prata;526,4;4;0,0;225,6;225,6;GlobeWeis;Prata;Envelope profissional;131,6;300,79999999999995;75,19999999999999;56,4
9847;US-2015-127894;2015-09-19;2015-09-22;Primeira classe;GB-15010;Gustavo Barbosa;Grande Empresa;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MAT-AR-10004875;Material de escritório;Arte;BIC Canetas, Tamanhos variados;279,36;4;0,4;-88,64000000000004;88,64000000000004;BIC;Tamanhos variados;Canetas;69,84;191,11999999999995;47,77999999999999;22,16000000000001
9848;MX-2013-100958;2013-09-18;2013-09-22;Classe padrão;LA-17395;Luan Azevedo;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MAT-ET-10001203;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Vermelho;215,2;4;0,0;83,2;83,2;Novimex;Vermelho;Etiquetas para organização de pastas;53,8;132,0;33,0;20,8
9849;US-2015-136917;2015-11-26;2015-11-28;Primeira classe;PA-19405;Paulo Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;TEC-CO-10001463;Tecnologia;Copiadoras;HP Copiadora, Digital;5178,062400000001;4;0,202;-1181,1376000000002;1181,1376000000002;HP;Digital;Copiadora;1294,5156000000002;3997,126800000001;999,2817000000002;295,28440000000006
9850;US-2015-141985;2015-08-22;2015-08-24;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MÓV-MÓ-10004329;Móveis;Móveis ;Tenex Peso de porta, Preto;175,56;1;0,4;-96,64000000000001;96,64000000000001;Tenex;Preto;Peso de porta;175,56;79,32;79,32;96,64000000000001
9851;US-2015-141985;2015-08-22;2015-08-24;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MÓV-ES-10001740;Móveis;Estantes;Sauder Biblioteca, Branco;6242,4;3;0,2;312,0000000000002;312,0000000000002;Sauder;Branco;Biblioteca;2080,7999999999997;5930,599999999999;1976,8666666666666;104,00000000000007
9852;US-2015-141985;2015-08-22;2015-08-24;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MÓV-MÓ-10001573;Móveis;Móveis ;Advantus Moldura, Embalagem multipack;3113,0400000000004;7;0,4;-675,3600000000006;675,3600000000006;Advantus;Embalagem multipack;Moldura;444,7200000000001;2438,08;348,29714285714283;96,48000000000009
9853;US-2015-141985;2015-08-22;2015-08-24;Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MÓV-ES-10002947;Móveis;Estantes;Sauder Gaveteiro, Metal;886,0799999999999;1;0,2;-210,51999999999998;210,51999999999998;Sauder;Metal;Gaveteiro;886,0799999999999;675,76;675,76;210,51999999999998
9854;MX-2015-121377;2015-03-19;2015-03-23;Classe padrão;SS-20335;Samuel Sousa;Varejo;São Paulo;São Paulo;Brasil;Sul;MAT-CO-10002650;Material de escritório;Colchetes;OIC Grampos, Tamanhos variados;175,8;3;0,0;76,80000000000001;76,80000000000001;OIC;Tamanhos variados;Grampos;58,6;99,0;33,0;25,600000000000005
9855;MX-2015-142692;2015-11-27;2015-11-27;No mesmo dia;SP-20635;Sophia Pereira;Grande Empresa;Ilopango;San Salvador;El Salvador;Central;MAT-PA-10000912;Material de escritório;Papel;Xerox Papel de pergaminho, Multicolorido;978,0;10;0,0;116,0;116,0;Xerox;Multicolorido;Papel de pergaminho;97,8;862,0;86,2;11,6
9856;MX-2015-140305;2015-06-03;2015-06-07;Classe padrão;LS-16540;Lara Souza;Varejo;Managua;Managua;Nicarágua;Central;MAT-AC-10003958;Material de escritório;Acessórios;Hamilton Beach Forno, Prata;18103,0;5;0,0;542,9999999999999;542,9999999999999;Hamilton;Prata;Beach Forno;3620,6;17560,0;3512,0;108,59999999999998
9857;MX-2015-140305;2015-06-03;2015-06-07;Classe padrão;LS-16540;Lara Souza;Varejo;Managua;Managua;Nicarágua;Central;MAT-MA-10000587;Material de escritório;Materiais;Stiletto Abridor de carta, Aço;370,40000000000015;2;0,0;36,8;36,8;Stiletto;Aço;Abridor de carta;185,20000000000007;333,60000000000014;166,80000000000007;18,4
9858;MX-2015-113495;2015-05-20;2015-05-23;Segunda classe;JA-15625;Júlia Almeida;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-AC-10000575;Material de escritório;Acessórios;Breville Micro-ondas, Preto;6022,799999999999;3;0,0;2288,3999999999996;2288,3999999999996;Breville;Preto;Micro-ondas;2007,5999999999997;3734,3999999999996;1244,8;762,7999999999998
9859;MX-2015-113495;2015-05-20;2015-05-23;Segunda classe;JA-15625;Júlia Almeida;Varejo;San Salvador;San Salvador;El Salvador;Central;TEC-MÁ-10002941;Tecnologia;Máquinas;Panasonic Calculadora, Durável;1008,0;3;0,0;423,0;423,0;Panasonic;Durável;Calculadora;336,0;585,0;195,0;141,0
9860;MX-2015-105970;2015-11-26;2015-11-27;Primeira classe;SS-20680;Sophia Santos;Pequenas e Medias Empresas;Coyoacán;Distrito Federal;México;Norte;MAT-EN-10003067;Material de escritório;Envelopes;Jiffy Envelope com fecho, Vermelho;562,8000000000001;7;0,0;246,40000000000003;246,40000000000003;Jiffy;Vermelho;Envelope com fecho;80,4;316,40000000000003;45,2;35,2
9861;MX-2012-124030;2012-07-27;2012-08-03;Classe padrão;RF-20155;Ryan Fernandes;Pequenas e Medias Empresas;Mérida;Yucatán;México;Norte;TEC-TE-10002699;Tecnologia;Telefones;Cisco Headset, Azul;1179,1999999999998;2;0,0;330,0;330,0;Cisco;Azul;Headset;589,5999999999999;849,1999999999998;424,5999999999999;165,0
9862;MX-2012-124030;2012-07-27;2012-08-03;Classe padrão;RF-20155;Ryan Fernandes;Pequenas e Medias Empresas;Mérida;Yucatán;México;Norte;TEC-MÁ-10002733;Tecnologia;Máquinas;Okidata Impressora de nota fiscal, Branco;4044,0;5;0,0;1132,0;1132,0;Okidata;Branco;Impressora de nota fiscal;808,8;2912,0;582,4;226,4
9863;MX-2012-124030;2012-07-27;2012-08-03;Classe padrão;RF-20155;Ryan Fernandes;Pequenas e Medias Empresas;Mérida;Yucatán;México;Norte;TEC-AC-10000044;Tecnologia;Acessórios;Belkin Roteador, Programável;3470,0;2;0,0;694,0;694,0;Belkin;Programável;Roteador;1735,0;2776,0;1388,0;347,0
9864;US-2015-139703;2015-06-03;2015-06-07;Classe padrão;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;TEC-TE-10003184;Tecnologia;Telefones;Cisco Caixa de som, Embalagem tipo bulk;3886,0800000000004;4;0,2;-145,92000000000007;145,92000000000007;Cisco;Embalagem tipo bulk;Caixa de som;971,5200000000001;3740,36;935,09;36,48000000000002
9865;US-2015-139703;2015-06-03;2015-06-07;Classe padrão;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-FI-10000954;Material de escritório;Fichários;Acco Pasta argolada, Reciclado;330,88000000000005;4;0,2;28,479999999999976;28,479999999999976;Acco;Reciclado;Pasta argolada;82,72000000000001;302,6000000000001;75,65000000000002;7,119999999999994
9866;US-2015-139703;2015-06-03;2015-06-07;Classe padrão;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-ET-10001969;Material de escritório;Etiquetas;Smead Etiquetas redondas, Vermelho;107,51999999999998;3;0,2;7,920000000000002;7,920000000000002;Smead;Vermelho;Etiquetas redondas;35,839999999999996;99,79999999999998;33,26666666666666;2,6400000000000006
